date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
21391,0.452104,6,0.659574,0.033205,0.479619,0.002237,0.467892,0.455263,DOWN
6863,0.018539,4,1.0,0.054551,0.449271,0.003467,0.422915,0.414912,DOWN
17700,0.442547,6,0.765957,0.145551,0.67346,0.009424,0.622734,0.500526,UP
21142,0.451883,1,0.468085,0.033626,0.509075,0.002173,0.290005,0.764474,DOWN
21706,0.455467,6,0.212766,0.030293,0.291431,0.002061,0.288711,0.739912,DOWN
5515,0.014247,4,0.914894,0.040591,0.479024,0.003467,0.422915,0.414912,DOWN
37452,0.890138,5,0.255319,0.07845,0.479917,0.004545,0.480062,0.614912,DOWN
28996,0.474492,4,0.085106,0.029933,0.12169,0.0021,0.154842,0.466228,DOWN
13358,0.429273,7,0.297872,0.079651,0.229991,0.003467,0.422915,0.414912,UP
172,0.000133,5,0.595745,0.139636,0.461619,0.003467,0.422915,0.414912,UP
19910,0.447635,3,0.808511,0.074427,0.771348,0.005133,0.639565,0.426754,UP
42026,0.903544,2,0.553191,0.087426,0.503868,0.0058,0.473071,0.483772,UP
38804,0.894474,5,0.425532,0.068062,0.67956,0.004628,0.716986,0.407456,UP
40563,0.899164,7,0.06383,0.086105,0.409253,0.005708,0.464267,0.570175,UP
44182,0.911685,5,0.468085,0.15843,0.540762,0.010777,0.615225,0.341228,UP
17520,0.442414,3,0.0,0.075327,0.433056,0.005291,0.375712,0.500526,UP
20943,0.451706,4,0.319149,0.042152,0.713181,0.002844,0.660798,0.425877,UP
11229,0.031813,4,0.957447,0.074817,0.236686,0.003467,0.422915,0.414912,UP
22075,0.455776,6,0.914894,0.061637,0.547902,0.004339,0.429311,0.287719,UP
26226,0.468829,2,0.382979,0.054461,0.522464,0.003627,0.338167,0.477193,UP
9729,0.027344,1,0.702128,0.095322,0.488991,0.003467,0.422915,0.414912,UP
22488,0.456175,1,0.510638,0.031464,0.352127,0.001992,0.249612,0.708772,UP
311,0.000265,1,0.489362,0.10475,0.492711,0.003467,0.422915,0.414912,UP
14541,0.433521,3,0.957447,0.053621,0.415353,0.003467,0.422915,0.414912,DOWN
1475,0.00438,4,0.744681,0.045394,0.688634,0.003467,0.422915,0.414912,DOWN
36016,0.977744,3,0.340426,0.077309,0.625707,0.00539,0.662869,0.272807,UP
35025,0.884828,3,0.702128,0.036628,0.625409,0.002507,0.57276,0.426316,UP
12953,0.425822,5,0.87234,0.090068,0.36745,0.003467,0.422915,0.414912,UP
13873,0.42976,4,0.021277,0.049838,0.288158,0.003467,0.422915,0.414912,DOWN
5544,0.014291,5,0.510638,0.056263,0.620797,0.003467,0.422915,0.414912,UP
41872,0.903411,6,0.340426,0.088357,0.549093,0.00571,0.576126,0.516667,UP
21627,0.452325,4,0.574468,0.033025,0.546415,0.002227,0.650181,0.478509,DOWN
34984,0.880404,2,0.851064,0.027231,0.531241,0.00188,0.522268,0.442982,DOWN
40179,0.89881,6,0.06383,0.055572,0.413716,0.0034,0.470482,0.645175,DOWN
12055,0.425025,1,0.148936,0.072895,0.089408,0.003467,0.422915,0.414912,UP
42733,0.907305,3,0.276596,0.074817,0.407617,0.004873,0.470223,0.587281,DOWN
13754,0.429627,1,0.553191,0.092771,0.634633,0.003467,0.422915,0.414912,UP
2598,0.005442,7,0.12766,0.05305,0.15546,0.003467,0.422915,0.414912,DOWN
21648,0.452369,5,0.0,0.036268,0.582118,0.002457,0.471258,0.602632,DOWN
2662,0.008584,1,0.468085,0.11886,0.600565,0.003467,0.422915,0.414912,UP
10784,0.031415,2,0.680851,0.0662,0.506099,0.003467,0.422915,0.414912,DOWN
5584,0.014336,6,0.340426,0.080191,0.464296,0.003467,0.422915,0.414912,UP
34218,0.880979,7,0.893617,0.029422,0.305266,0.00085,0.321336,0.662719,UP
32091,0.875979,5,0.574468,0.033085,0.668105,0.002092,0.539876,0.579825,DOWN
18614,0.443387,4,0.808511,0.050348,0.576465,0.003496,0.544537,0.50307,UP
4520,0.013362,5,0.170213,0.060496,0.258108,0.003467,0.422915,0.414912,DOWN
6036,0.017787,1,0.765957,0.107632,0.620054,0.003467,0.422915,0.414912,UP
29978,0.867793,3,0.553191,0.036508,0.711693,0.002341,0.577939,0.585965,UP
15889,0.437857,4,0.021277,0.044134,0.354359,0.003467,0.422915,0.414912,DOWN
27546,0.470023,1,0.893617,0.030413,0.320143,0.002059,0.222165,0.587719,UP
16265,0.438166,4,0.87234,0.065089,0.44332,0.003467,0.422915,0.414912,DOWN
5217,0.013982,5,0.702128,0.074306,0.556382,0.003467,0.422915,0.414912,DOWN
2660,0.008584,1,0.425532,0.057734,0.648319,0.003467,0.422915,0.414912,DOWN
29108,0.866997,6,0.425532,0.037168,0.494942,0.002459,0.329363,0.677193,UP
22251,0.455953,3,0.574468,0.042032,0.528414,0.002889,0.6116,0.309649,DOWN
38926,0.894562,7,0.978723,0.083373,0.504612,0.004979,0.464785,0.629386,UP
30430,0.868192,5,0.978723,0.029302,0.426807,0.001548,0.372864,0.733333,UP
14065,0.429937,1,0.021277,0.049838,0.225826,0.003467,0.422915,0.414912,DOWN
15576,0.434494,4,0.510638,0.055842,0.541208,0.003467,0.422915,0.414912,UP
43061,0.907615,3,0.106383,0.042783,0.221363,0.002871,0.375453,0.487281,DOWN
35151,0.898102,6,0.319149,0.122493,0.549093,0.008758,0.573796,0.060965,UP
17057,0.438919,7,0.361702,0.047046,0.268819,0.003467,0.422915,0.414912,DOWN
38404,0.89412,4,0.085106,0.095142,0.457899,0.006284,0.523563,0.67193,UP
41554,0.903102,6,0.723404,0.049868,0.46147,0.003396,0.480321,0.394298,DOWN
21219,0.451971,3,0.06383,0.049358,0.508628,0.003344,0.469705,0.60614,DOWN
37573,0.890226,7,0.787234,0.251771,0.734752,0.015671,0.599171,0.569737,DOWN
12212,0.425158,4,0.425532,0.062838,0.548795,0.003467,0.422915,0.414912,DOWN
24066,0.460688,6,0.382979,0.247238,0.605921,0.016724,0.564992,0.319298,UP
33890,0.880713,1,0.042553,0.032034,0.193097,0.002036,0.293112,0.709649,DOWN
33238,0.877041,1,0.468085,0.034496,0.366409,0.002275,0.202227,0.601316,UP
40890,0.880581,6,0.893617,0.042662,0.403749,0.002979,0.428534,0.255702,DOWN
22374,0.456086,6,0.12766,0.034406,0.303779,0.002331,0.330399,0.645175,DOWN
41915,0.903456,7,0.234043,0.031014,0.166617,0.001988,0.176851,0.813158,DOWN
21250,0.451971,3,0.723404,0.060676,0.750521,0.004109,0.621958,0.369737,DOWN
1640,0.004557,1,0.170213,0.063648,0.114252,0.003467,0.422915,0.414912,DOWN
14714,0.433698,7,0.553191,0.046535,0.285629,0.003467,0.422915,0.414912,DOWN
37025,0.889739,3,0.361702,0.040261,0.703957,0.002819,0.697566,0.260088,DOWN
28844,0.474315,7,0.93617,0.02693,0.257661,0.001764,0.155101,0.829825,UP
38831,0.894474,5,1.0,0.064819,0.605921,0.004285,0.55593,0.557456,DOWN
16546,0.438432,3,0.723404,0.06572,0.480363,0.003467,0.422915,0.414912,UP
33465,0.880315,6,0.191489,0.034947,0.166915,0.002293,0.227602,0.557895,DOWN
11335,0.031945,7,0.148936,0.055242,0.014281,0.003467,0.422915,0.414912,DOWN
30205,0.868015,1,0.276596,0.028101,0.18313,0.000831,0.133351,0.836404,DOWN
1681,0.004602,2,0.021277,0.043833,0.394377,0.003467,0.422915,0.414912,DOWN
11599,0.424583,5,0.659574,0.082713,0.394525,0.003467,0.422915,0.414912,UP
30999,0.871776,3,0.829787,0.027891,0.425171,0.001803,0.51709,0.713596,UP
29063,0.866953,5,0.489362,0.034226,0.361202,0.002304,0.256603,0.710965,DOWN
31982,0.87589,3,0.297872,0.033025,0.517554,0.002156,0.579492,0.571053,DOWN
17968,0.442812,5,0.340426,0.068842,0.551622,0.004771,0.551787,0.341667,UP
39781,0.898412,4,0.787234,0.089588,0.705742,0.005926,0.714915,0.477632,UP
30385,0.868192,5,0.021277,0.028402,0.309134,0.001853,0.303988,0.739035,DOWN
5356,0.014114,1,0.595745,0.061217,0.466379,0.003467,0.422915,0.414912,UP
10358,0.031016,7,0.808511,0.074817,0.290687,0.003467,0.422915,0.414912,UP
45145,0.915667,4,0.531915,0.106641,0.539423,0.007256,0.703521,0.291228,UP
34604,0.881333,1,0.93617,0.030173,0.334573,0.001824,0.296737,0.660526,UP
4,0.0,2,0.085106,0.042482,0.251116,0.003467,0.422915,0.414912,DOWN
12122,0.42507,2,0.553191,0.080341,0.488694,0.003467,0.422915,0.414912,UP
39102,0.894739,4,0.638298,0.082623,0.617822,0.005488,0.74521,0.444298,DOWN
27060,0.469581,5,0.765957,0.045184,0.440643,0.003068,0.360694,0.462719,UP
18816,0.446662,2,0.0,0.035817,0.395567,0.002318,0.398239,0.609211,DOWN
13134,0.429052,2,0.638298,0.100546,0.513835,0.003467,0.422915,0.414912,UP
18361,0.443166,6,0.531915,0.045425,0.531538,0.00311,0.525634,0.415351,DOWN
22233,0.455953,3,0.191489,0.029993,0.232223,0.002036,0.279648,0.689035,DOWN
20560,0.451352,3,0.340426,0.03996,0.654716,0.002586,0.598395,0.664912,DOWN
7529,0.022256,4,0.87234,0.056293,0.412229,0.003467,0.422915,0.414912,DOWN
36439,0.889208,5,0.148936,0.027771,0.208866,0.001813,0.323149,0.685965,DOWN
20159,0.447856,1,1.0,0.037378,0.423386,0.002385,0.389953,0.708333,UP
4578,0.013406,6,0.382979,0.085235,0.618566,0.003467,0.422915,0.414912,DOWN
6954,0.018627,6,0.893617,0.074727,0.353913,0.003467,0.422915,0.414912,UP
14907,0.433875,4,0.574468,0.048787,0.50238,0.003467,0.422915,0.414912,DOWN
19922,0.447679,4,0.042553,0.041311,0.515174,0.002646,0.523822,0.581579,DOWN
27916,0.473475,2,0.595745,0.027351,0.565903,0.001849,0.556189,0.427193,DOWN
42075,0.903588,3,0.574468,0.097214,0.55296,0.006334,0.473071,0.643421,UP
9130,0.026813,3,0.212766,0.086526,0.27715,0.003467,0.422915,0.414912,UP
31753,0.872484,5,0.531915,0.228053,0.792175,0.014819,0.904195,0.157456,UP
42572,0.907128,6,0.93617,0.075447,0.460131,0.005158,0.535474,0.433772,DOWN
14695,0.433698,7,0.148936,0.040351,0.077804,0.003467,0.422915,0.414912,DOWN
3433,0.009292,3,0.531915,0.106611,0.632699,0.003467,0.422915,0.414912,UP
9445,0.027078,2,0.787234,0.051219,0.387831,0.003467,0.422915,0.414912,DOWN
22818,0.456484,1,0.382979,0.033355,0.480661,0.002223,0.316934,0.584649,UP
13491,0.429406,3,0.06383,0.055242,0.203808,0.003467,0.422915,0.414912,DOWN
39235,0.897925,7,0.404255,0.09202,0.730437,0.005835,0.467633,0.794737,UP
43346,0.90788,2,0.042553,0.043023,0.184171,0.002914,0.353185,0.39693,UP
6577,0.018318,6,0.021277,0.047076,0.426361,0.003467,0.422915,0.414912,DOWN
22487,0.456175,1,0.489362,0.031914,0.375335,0.0021,0.243138,0.721491,UP
11287,0.031901,6,0.148936,0.055242,0.026331,0.003467,0.422915,0.414912,DOWN
12489,0.425424,3,0.191489,0.075958,0.202321,0.003467,0.422915,0.414912,DOWN
9429,0.027078,2,0.446809,0.093281,0.482297,0.003467,0.422915,0.414912,DOWN
28874,0.47436,1,0.553191,0.024919,0.234603,0.001653,0.149146,0.85614,DOWN
44444,0.911907,3,0.93617,0.048067,0.445998,0.003187,0.305282,0.633772,DOWN
39405,0.898058,3,0.957447,0.046505,0.576763,0.003035,0.430865,0.658772,DOWN
27783,0.473342,6,0.829787,0.027291,0.416394,0.001865,0.375971,0.3,DOWN
15382,0.434317,7,0.468085,0.056023,0.326986,0.003467,0.422915,0.414912,UP
17411,0.442326,7,0.744681,0.077939,0.45909,0.003467,0.422915,0.414912,UP
6254,0.018008,6,0.297872,0.069713,0.291282,0.003467,0.422915,0.414912,DOWN
8681,0.026371,7,0.87234,0.074517,0.275216,0.003467,0.422915,0.414912,UP
27608,0.473209,3,0.170213,0.032034,0.191015,0.002171,0.209218,0.613158,DOWN
12435,0.425379,2,0.06383,0.071454,0.214519,0.003467,0.422915,0.414912,DOWN
14102,0.429937,1,0.808511,0.077129,0.525141,0.003467,0.422915,0.414912,DOWN
24747,0.464404,6,0.574468,0.059265,0.477388,0.004042,0.494821,0.364474,UP
20852,0.451617,2,0.425532,0.042212,0.722404,0.002808,0.680476,0.504825,UP
6507,0.018229,4,0.574468,0.046866,0.513984,0.003467,0.422915,0.414912,DOWN
35265,0.885049,1,0.702128,0.029903,0.356144,0.001961,0.273692,0.592105,DOWN
16844,0.438697,2,0.93617,0.051759,0.423535,0.003467,0.422915,0.414912,DOWN
8992,0.02668,7,0.340426,0.050498,0.303184,0.003467,0.422915,0.414912,DOWN
5957,0.017743,7,0.106383,0.045244,0.149063,0.003467,0.422915,0.414912,DOWN
3698,0.009557,2,0.042553,0.041732,0.52172,0.003467,0.422915,0.414912,DOWN
25292,0.482412,3,0.93617,0.047256,0.407468,0.003295,0.365614,0.298684,DOWN
8214,0.022919,5,0.12766,0.046085,0.163195,0.003467,0.422915,0.414912,DOWN
6881,0.018583,5,0.361702,0.050318,0.481256,0.003467,0.422915,0.414912,DOWN
42401,0.906995,3,0.361702,0.090128,0.496727,0.006186,0.578457,0.276316,UP
26974,0.469493,3,0.978723,0.045154,0.443767,0.002987,0.334024,0.616228,UP
41625,0.90319,1,0.191489,0.024439,0.073639,0.001635,0.156396,0.564035,DOWN
27203,0.469714,1,0.744681,0.044974,0.398245,0.003002,0.283014,0.687281,UP
20358,0.451175,6,0.12766,0.04011,0.31687,0.002648,0.348783,0.658772,DOWN
17526,0.442414,3,0.12766,0.045154,0.183576,0.003066,0.234852,0.500526,DOWN
23401,0.460068,6,0.531915,0.030353,0.487504,0.002027,0.479026,0.407456,DOWN
5760,0.017566,3,0.0,0.104179,0.525885,0.003467,0.422915,0.414912,UP
13401,0.429317,1,0.191489,0.077219,0.226421,0.003467,0.422915,0.414912,DOWN
5590,0.014336,6,0.468085,0.104329,0.544332,0.003467,0.422915,0.414912,UP
34142,0.880934,6,0.297872,0.027591,0.355251,0.001801,0.377007,0.635965,UP
43694,0.911243,2,0.297872,0.043743,0.524844,0.002883,0.455722,0.525439,DOWN
13444,0.429362,2,0.085106,0.055242,0.168997,0.003467,0.422915,0.414912,DOWN
38731,0.894385,3,0.914894,0.060136,0.6205,0.004049,0.542724,0.476754,DOWN
20746,0.451529,7,0.212766,0.034136,0.216007,0.000976,0.268255,0.838158,DOWN
35734,0.885492,4,0.468085,0.028942,0.508331,0.00198,0.595546,0.324123,DOWN
34577,0.881333,1,0.361702,0.029422,0.305415,0.001764,0.215173,0.72193,UP
4771,0.013583,3,0.404255,0.106431,0.596995,0.003467,0.422915,0.414912,UP
11678,0.424671,7,0.297872,0.074817,0.162154,0.003467,0.422915,0.414912,UP
21481,0.452192,1,0.531915,0.033205,0.432163,0.002252,0.228897,0.610088,DOWN
26952,0.469493,3,0.510638,0.042602,0.505802,0.002838,0.475919,0.47193,UP
33984,0.880802,3,0.0,0.028732,0.289795,0.001789,0.286898,0.838158,DOWN
25201,0.477988,2,0.021277,0.027411,0.235347,0.001859,0.268255,0.486404,DOWN
39113,0.894739,4,0.87234,0.089618,0.814341,0.005762,0.648887,0.535965,DOWN
38215,0.893943,7,0.148936,0.044974,0.276555,0.002005,0.396168,0.772368,DOWN
16868,0.438742,3,0.425532,0.055512,0.534662,0.003467,0.422915,0.414912,DOWN
33584,0.880404,1,0.680851,0.035427,0.340524,0.002181,0.222941,0.756579,UP
43032,0.90757,2,0.510638,0.085805,0.552663,0.005596,0.480321,0.570175,UP
25013,0.46467,5,0.106383,0.030083,0.233115,0.002056,0.274728,0.44386,DOWN
24616,0.461174,3,0.851064,0.029242,0.461767,0.001951,0.460383,0.416228,DOWN
16869,0.438742,3,0.446809,0.055512,0.527075,0.003467,0.422915,0.414912,DOWN
21086,0.451838,7,0.297872,0.033566,0.387682,0.001142,0.251424,0.657018,DOWN
7382,0.022123,1,0.808511,0.101357,0.413865,0.003467,0.422915,0.414912,UP
23258,0.459935,3,0.553191,0.089618,0.555936,0.006136,0.540653,0.294737,UP
30521,0.86828,7,0.87234,0.042722,0.376079,0.002611,0.342051,0.835526,UP
24510,0.461086,1,0.638298,0.027111,0.241744,0.001834,0.154065,0.533772,DOWN
23908,0.460555,3,0.085106,0.024168,0.29277,0.001604,0.392543,0.685965,DOWN
17025,0.438874,6,0.702128,0.051759,0.301845,0.003467,0.422915,0.414912,UP
24773,0.464448,7,0.106383,0.030533,0.197114,0.002061,0.313568,0.479386,DOWN
20778,0.451529,7,0.893617,0.040321,0.583755,0.001778,0.402123,0.726316,UP
43673,0.911199,1,0.87234,0.047226,0.373847,0.003066,0.326256,0.660965,UP
9164,0.026813,3,0.93617,0.096343,0.438709,0.003467,0.422915,0.414912,UP
8988,0.02668,7,0.255319,0.068242,0.114847,0.003467,0.422915,0.414912,UP
11792,0.42476,2,0.680851,0.062838,0.429039,0.003467,0.422915,0.414912,DOWN
420,0.000354,3,0.765957,0.203525,0.632699,0.003467,0.422915,0.414912,UP
39602,0.898279,1,0.042553,0.071334,0.3554,0.004614,0.490419,0.545175,DOWN
11992,0.424937,6,0.851064,0.066801,0.27834,0.003467,0.422915,0.414912,DOWN
38669,0.894341,2,0.617021,0.086676,0.704255,0.006078,0.718022,0.478509,UP
38079,0.89381,4,0.319149,0.061607,0.619905,0.004209,0.578198,0.354386,DOWN
40857,0.880581,6,0.191489,0.044073,0.164088,0.002871,0.252978,0.697807,DOWN
15998,0.437945,6,0.297872,0.049868,0.222255,0.003467,0.422915,0.414912,DOWN
25420,0.495686,6,0.595745,0.044704,0.465784,0.003118,0.451062,0.255702,DOWN
17306,0.442237,5,0.553191,0.067341,0.518001,0.003467,0.422915,0.414912,DOWN
23052,0.456705,6,0.255319,0.031134,0.423832,0.002083,0.385293,0.675877,DOWN
31560,0.872307,1,0.510638,0.029182,0.360309,0.000831,0.242361,0.841667,UP
29482,0.867351,7,0.212766,0.025459,0.141178,0.000908,0.181512,0.902632,DOWN
7958,0.022654,6,0.808511,0.081812,0.392294,0.003467,0.422915,0.414912,UP
6239,0.017964,5,1.0,0.076318,0.51086,0.003467,0.422915,0.414912,DOWN
13192,0.429096,3,0.851064,0.083193,0.407468,0.003467,0.422915,0.414912,UP
3672,0.009513,1,0.510638,0.041642,0.583755,0.003467,0.422915,0.414912,DOWN
44501,0.911995,5,0.106383,0.043173,0.187147,0.002879,0.319006,0.557018,DOWN
10903,0.031547,5,0.148936,0.073286,0.137162,0.003467,0.422915,0.414912,UP
31466,0.872218,6,0.553191,0.035127,0.681345,0.000995,0.531849,0.778947,DOWN
13058,0.429008,1,0.042553,0.040231,0.160369,0.003467,0.422915,0.414912,DOWN
17847,0.44268,2,0.829787,0.138255,0.610533,0.009323,0.516572,0.417544,UP
33637,0.880448,2,0.787234,0.059926,0.601012,0.004173,0.553858,0.263596,UP
27351,0.469846,4,0.829787,0.130059,0.592383,0.008897,0.5145,0.366667,DOWN
16245,0.438166,4,0.446809,0.087066,0.50357,0.003467,0.422915,0.414912,UP
41072,0.902659,3,0.680851,0.07899,0.484677,0.005278,0.540911,0.524123,DOWN
19484,0.447237,1,0.93617,0.039,0.552365,0.001514,0.346194,0.765789,DOWN
44660,0.912128,1,0.425532,0.044134,0.354061,0.002904,0.276282,0.660965,UP
16003,0.437945,6,0.404255,0.049868,0.422196,0.003467,0.422915,0.414912,DOWN
13630,0.429494,5,0.978723,0.062838,0.417287,0.003467,0.422915,0.414912,DOWN
13650,0.429539,6,0.382979,0.083133,0.457453,0.003467,0.422915,0.414912,UP
26331,0.468917,4,0.574468,0.048307,0.480065,0.003315,0.491714,0.182895,UP
35345,0.885138,3,0.361702,0.030533,0.576763,0.002115,0.612895,0.230263,DOWN
41411,0.902969,3,0.744681,0.094302,0.604582,0.006444,0.725013,0.202632,UP
42021,0.903544,2,0.446809,0.064249,0.535109,0.004032,0.446919,0.499123,UP
17050,0.438919,7,0.212766,0.045605,0.054746,0.003467,0.422915,0.414912,DOWN
478,0.000398,4,0.978723,0.13093,0.500446,0.003467,0.422915,0.414912,UP
41675,0.903234,2,0.234043,0.037559,0.214668,0.00253,0.258415,0.529386,DOWN
5725,0.017521,2,0.276596,0.099616,0.498066,0.003467,0.422915,0.414912,UP
21129,0.451883,1,0.191489,0.030623,0.170931,0.001693,0.200155,0.809649,DOWN
22992,0.456661,5,0.0,0.036298,0.547605,0.002385,0.469187,0.690789,UP
15049,0.434007,7,0.531915,0.061307,0.301845,0.003467,0.422915,0.414912,UP
25864,0.465422,1,0.851064,0.029362,0.346772,0.001978,0.285085,0.604825,UP
3821,0.009646,4,0.617021,0.075958,0.457156,0.003467,0.422915,0.414912,UP
28852,0.47436,1,0.085106,0.021226,0.047605,0.001415,0.168307,0.789912,DOWN
23742,0.460378,6,0.638298,0.027381,0.432163,0.001899,0.428793,0.385965,DOWN
44468,0.911951,4,0.425532,0.072295,0.53972,0.004867,0.58493,0.385526,UP
5320,0.01407,7,0.851064,0.051849,0.50119,0.003467,0.422915,0.414912,UP
21924,0.455644,3,0.765957,0.051759,0.843053,0.003461,0.676334,0.435088,UP
21198,0.451927,2,0.638298,0.033626,0.527819,0.0022,0.57535,0.557895,DOWN
40917,0.885005,7,0.446809,0.089138,0.481107,0.005852,0.353703,0.483772,UP
42386,0.906995,3,0.042553,0.049478,0.280125,0.003382,0.400311,0.351316,UP
3097,0.008982,3,0.531915,0.125796,0.595954,0.003467,0.422915,0.414912,UP
8074,0.022787,2,0.212766,0.069833,0.173758,0.003467,0.422915,0.414912,DOWN
32595,0.876466,2,0.06383,0.028462,0.159328,0.000841,0.296479,0.784649,UP
36118,0.986594,5,0.468085,0.041191,0.545373,0.002802,0.537804,0.351754,DOWN
33773,0.880581,5,0.617021,0.037258,0.499405,0.002468,0.477991,0.535088,DOWN
6221,0.017964,5,0.617021,0.064639,0.442725,0.003467,0.422915,0.414912,DOWN
4685,0.013495,1,0.617021,0.041431,0.475156,0.003467,0.422915,0.414912,DOWN
37990,0.893722,2,0.468085,0.056113,0.590152,0.003808,0.598912,0.419737,UP
4465,0.013318,4,0.021277,0.097574,0.520976,0.003467,0.422915,0.414912,UP
28684,0.474183,4,0.595745,0.031734,0.48319,0.00216,0.274728,0.685526,UP
43739,0.911287,3,0.234043,0.068602,0.434841,0.002889,0.241585,0.844298,UP
40066,0.898677,3,0.723404,0.059625,0.619756,0.003949,0.604091,0.529825,DOWN
22446,0.45613,7,0.638298,0.02606,0.31687,0.00107,0.243656,0.72193,DOWN
25852,0.465422,1,0.595745,0.027831,0.30125,0.001857,0.255308,0.663158,UP
21116,0.451838,7,0.93617,0.07902,0.56025,0.005276,0.348783,0.697368,UP
30137,0.867926,6,0.87234,0.028552,0.466677,0.001381,0.343345,0.748684,DOWN
40283,0.898898,1,0.234043,0.025099,0.128533,0.001645,0.207923,0.630263,DOWN
3593,0.009424,6,0.87234,0.041642,0.525141,0.003467,0.422915,0.414912,DOWN
6104,0.017875,3,0.170213,0.062027,0.198453,0.003467,0.422915,0.414912,DOWN
21605,0.452325,4,0.106383,0.034136,0.36983,0.002179,0.428793,0.642105,DOWN
31294,0.872041,2,0.978723,0.035367,0.405832,0.000839,0.351631,0.754386,UP
33896,0.880713,1,0.170213,0.027171,0.057721,0.001739,0.144485,0.816228,DOWN
25347,0.491261,5,0.06383,0.062147,0.326093,0.004285,0.380891,0.271053,UP
31858,0.872572,7,0.723404,0.033325,0.367748,0.002056,0.29622,0.895175,UP
6967,0.018672,7,0.148936,0.040351,0.088664,0.003467,0.422915,0.414912,DOWN
33650,0.880492,3,0.042553,0.038549,0.346177,0.002516,0.380373,0.544737,DOWN
31281,0.872041,2,0.702128,0.027801,0.60488,0.001751,0.505955,0.789474,DOWN
36083,0.982169,4,0.744681,0.115888,0.755579,0.007767,0.721129,0.413158,UP
25599,0.465201,3,0.319149,0.06575,0.470396,0.00453,0.488607,0.236842,UP
32862,0.876687,7,0.638298,0.031134,0.505951,0.001957,0.367167,0.717544,UP
15553,0.434494,4,0.021277,0.042032,0.310324,0.003467,0.422915,0.414912,DOWN
9763,0.027388,2,0.404255,0.106341,0.570812,0.003467,0.422915,0.414912,UP
9629,0.027255,6,0.617021,0.074817,0.296935,0.003467,0.422915,0.414912,DOWN
24267,0.460865,3,0.574468,0.103609,0.530348,0.007167,0.464267,0.249561,UP
4666,0.013495,1,0.212766,0.072295,0.219875,0.003467,0.422915,0.414912,UP
8284,0.022964,6,0.595745,0.076318,0.298274,0.003467,0.422915,0.414912,UP
2305,0.005177,1,0.021277,0.042422,0.321035,0.003467,0.422915,0.414912,DOWN
1287,0.004203,7,0.829787,0.044254,0.49524,0.003467,0.422915,0.414912,DOWN
16488,0.438388,2,0.510638,0.064459,0.505058,0.003467,0.422915,0.414912,DOWN
37723,0.890359,3,0.914894,0.033686,0.669444,0.002304,0.530813,0.456579,DOWN
20600,0.451396,4,0.170213,0.031464,0.22166,0.001921,0.310202,0.810088,DOWN
718,0.000619,2,0.978723,0.13105,0.494942,0.003467,0.422915,0.414912,UP
18941,0.44675,4,0.617021,0.043653,0.500446,0.002991,0.524599,0.505263,DOWN
17172,0.439007,2,0.765957,0.110034,0.578846,0.003467,0.422915,0.414912,UP
6511,0.018229,4,0.659574,0.046866,0.487652,0.003467,0.422915,0.414912,DOWN
6678,0.018406,1,0.12766,0.043263,0.149955,0.003467,0.422915,0.414912,DOWN
